#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-12-14T17:46:42 [V7.32.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-12-14T17:46:42	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=sexa
#-out.max=unlimited
#-out.all=2
#-nav=cat:I/357&tab:{I/357/tbosb2}&key:source=I/357/tbosb2&HTTPPRM:&&-ref=VIZ657a1080303950&-file=.&-oc.form=sexa&-c.r=  2&-c.geom=r&-order=I&-out.form=verb&-out.orig=standard&-out=Source&-out=NSSmodel&-out=RA_ICRS&-out=DE_ICRS&-out=Per&-out=Tperi&-out=ecc&-out=Vcm&-out=K1&-out=K2&-out=omega&-out=Flags&-out=_RA.icrs&-out=_DE.icrs&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.max=50&-out.form=HTML Table&-c.eq=J2000&-c.u=arcmin&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/357/tbosb2
#-order=I
#-out.orig=standard
#-out=SolID
#-out=Source
#-out=NSSmodel
#-out=RA_ICRS
#-out=DE_ICRS
#-out=Per
#-out=e_Per
#-out=Tperi
#-out=e_Tperi
#-out=ecc
#-out.all=2
#-out=e_ecc
#-out=Vcm
#-out=e_Vcm
#-out=K1
#-out=e_K1
#-out=K2
#-out=e_K2
#-out=omega
#-out=e_omega
#-out=NRVp
#-out=NgRVp
#-out=NRVs
#-out=NgRVs
#-out.all=2
#-out=bitIndex
#-out=ObjFunc
#-out=goodness
#-out=eff
#-out=Signi
#-out=Flags
#-out=ConfPersp
#-out=_RA.icrs
#-out=_DE.icrs
#-out.all=2
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.6	
#INFO	-out.max=unlimited	

#RESOURCE=yCat_1357
#Name: I/357
#Title: Gaia DR3 Part 3. Non-single stars (Gaia Collaboration, 2022)
#INFO	ivoid=ivo://cds.vizier/i/357	
#INFO	publisher=CDS	
#INFO	creator=Gaia collaboration	
#INFO	related_resource=bibcode:2022yCat.1357....0G	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/I/357	
#INFO	publication_date=2022-10-17	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Coosys	H_2016.000:	ICRS
#Table	I_357_tbosb2:
#Name: I/357/tbosb2
#Title: Non-single-star orbital models for sources compatible with Double Lined Spectroscopic binary model (nss_two_body_orbit)
#Column	SolID	(I19)	Solution Identifier (solution_id)	[ucd=meta.version]
#Column	Source	(I19)	Source Identifier (source_id)	[ucd=meta.id;meta.main]
#Column	NSSmodel	(A3)	[SB2] NSS model adopted (nss_solution_type)	[ucd=meta.record]
#Column	RA_ICRS	(F15.11)	Right ascension (ICRS) at Ep=2016.0 (added by CDS) (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Declination (ICRS) at Ep=2016.0 (added by CDS) (dec)	[ucd=pos.eq.dec;meta.main]
#Column	Per	(F22.17)	Orbital Period (period)	[ucd=time.period]
#Column	e_Per	(D14.7)	Standard error of Orbital Period (period_error)	[ucd=stat.error;time.period]
#Column	Tperi	(D22.15)	Periastron epoch relative to 2016.0 (t_periastron)	[ucd=time.epoch]
#Column	e_Tperi	(D13.6)	Standard error of Periastron epoch (t_periastron_error)	[ucd=stat.error;time.epoch]
#Column	ecc	(D21.14)	eccentricity (eccentricity)	[ucd=src.orbital.eccentricity]
#Column	e_ecc	(D13.6)	Standard error of eccentricity (eccentricity_error)	[ucd=stat.error;src.orbital.eccentricity]
#Column	Vcm	(F23.18)	The velocity of the center of mass (center_of_mass_velocity)	[ucd=phys.veloc]
#Column	e_Vcm	(F12.9)	Standard error of The velocity of the center of mass (center_of_mass_velocity_error)	[ucd=stat.error;phys.veloc]
#Column	K1	(F19.15)	Semi-amplitude of the center of mass (semi_amplitude_primary)	[ucd=phys.veloc]
#Column	e_K1	(F12.9)	Standard error of Semi-amplitude of the center of mass (semi_amplitude_primary_error)	[ucd=stat.error;phys.veloc]
#Column	K2	(F19.15)	The semiamplitude of the radial velocity curve for second component (semi_amplitude_secondary)	[ucd=spect.dopplerVeloc]
#Column	e_K2	(F12.9)	Standard error of The semiamplitude of the radial velocity curve for second component (semi_amplitude_secondary_error)	[ucd=stat.error]
#Column	omega	(F21.17)	Argument of periastron (arg_periastron)	[ucd=src.orbital.periastron]
#Column	e_omega	(F12.8)	Standard error of Argument of periastron (arg_periastron_error)	[ucd=stat.error]
#Column	NRVp	(I2)	Total number of radial velocities considered for the primary (rv_n_obs_primary)	[ucd=meta.number]
#Column	NgRVp	(I2)	Total number of radial velocities actually used for the primary (rv_n_good_obs_primary)	[ucd=meta.number]
#Column	NRVs	(I2)	Total number of radial velocities considered for the secondary in the case of SB2 (rv_n_obs_secondary)	[ucd=meta.number]
#Column	NgRVs	(I2)	Total number of radial velocities actually used for the secondary in the case of SB2 (rv_n_good_obs_secondary)	[ucd=meta.number]
#Column	bitIndex	(I3)	[255] boolean mask for the fields above in the corrVec matrix (bit_index) (1)	[ucd=meta.code.status]
#Column	ObjFunc	(F12.7)	value of the objective function at the solution (obj_func)	[ucd=stat.fit.param]
#Column	goodness	(F13.10)	goodness of fit in the Hipparcos sense (goodness_of_fit)	[ucd=stat.fit.goodness]
#Column	eff	(F12.9)	Efficiency of the solution (efficiency)	[ucd=stat.fit.param]
#Column	Signi	(F12.7)	The significance of the solution (i.e. how worth keeping a model is) (significance)	[ucd=stat.fit.param]
#Column	Flags	(I8)	Quality flag for the achieved NSS solution (flags) (G2)	[ucd=meta.code.error]
#Column	ConfPersp	(F6.3)	The probability of the period for not being due to (gaussian white) noise. Relevant for SB1 (conf_spectro_period)	[ucd=stat.probability]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2016. (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2016. (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
SolID	Source	NSSmodel	RA_ICRS	DE_ICRS	Per	e_Per	Tperi	e_Tperi	ecc	e_ecc	Vcm	e_Vcm	K1	e_K1	K2	e_K2	omega	e_omega	NRVp	NgRVp	NRVs	NgRVs	bitIndex	ObjFunc	goodness	eff	Signi	Flags	ConfPersp	_RA.icrs	_DE.icrs
4338096422163308546	1692034084593657216	SB2	189.95980962174	+75.18334937491	  67.26853115245005199	 1.3840979e-02	 5.783663162928884e+00	 1.401629e-01	 3.27886093564137e-01	 4.296387e-03	   6.951062360385972916	 0.098311000	 29.483442321547162	 0.172875400	 29.071962835975164	 0.152452650	 30.28517240094821616	  0.90999630	22	22	22	22	255	 273.8744200	12.6293910000	 0.720675770	 170.5473500	 8388608	 0.998	189.95980962174	+75.18334937491
4338096422163308546	1692571780138544384	SB2	182.98068360191	+75.41508477175	   0.85741611155307407	 2.9044677e-06	-8.890030996416548e-02	 3.423128e-03	 4.07192697945205e-01	 1.485699e-02	 -23.804010597167209795	 0.802763800	 64.737158045205035	 0.952075060	 61.337701172304236	 1.077780100	 32.62120191771463595	  2.59470750	20	20	20	20	255	 518.2422000	18.5563930000	 0.646588860	  67.9958600	25165824	 0.996	182.98068360191	+75.41508477175
4338096422163308546	1693108651051390464	SB2	184.32799901386	+76.54771244035	   0.32892320396510871	 2.6051148e-06	 7.281722795682162e-02	 3.284756e-03	 4.96326003156501e-01	 3.102472e-02	 -16.398156197253101141	 0.458096620	 31.582773235300817	 1.384434700	 29.043036890479843	 1.443822500	 84.19175049817233969	  3.65883850	17	17	17	17	255	  88.9956800	 6.0044165000	 0.754944560	  22.8127570	25165824	 0.997	184.32799901386	+76.54771244035
4338096422163308546	1693176545894941568	SB2	180.18271767033	+77.08340931302	   5.22185827931268065	 2.4536668e-04	 2.311217055743446e+00	 2.953333e-02	 3.79803522522784e-01	 8.979813e-03	  -7.686695195418063342	 0.663103500	 94.955358359267777	 1.409771400	 94.495615267614198	 1.388636800	 67.41567577950981160	  2.54532890	19	19	19	19	255	  33.1187440	 1.0011629000	 0.579761860	  67.3551400	 8388608	 0.995	180.18271767033	+77.08340931302
4338096422163308546	1695777986109779840	SB2	233.23965464686	+70.70435328990	   4.64985265921776403	 7.5150310e-05	 4.419567325378129e-01	 5.725355e-02	 8.86125041658761e-02	 5.075163e-03	  -2.127613376641082521	 0.253041740	 66.877730347790219	 0.508211140	 66.542984256392458	 0.473297150	321.60119929131286654	  4.50702050	17	17	17	17	255	 917.3678600	24.6537100000	 0.450813260	 131.5943900	 8388608	 1.000	233.23965464686	+70.70435328990
4338096422163308546	1695991639258888064	SB2	229.32012890831	+71.21110490132	   6.58449439575058015	 1.0153442e-04	 1.529279472748069e+00	 4.315879e-02	 8.09252179042874e-02	 4.419397e-03	   0.735764277511048115	 0.130887570	 55.459139562810783	 0.326524880	 56.350178617533516	 0.277354180	353.94487785697265281	  2.42821740	17	17	17	17	255	1198.2421000	27.8665660000	 0.418366160	 169.8465900	 8388608	 1.000	229.32012890831	+71.21110490132
4338096422163308546	1699058280267937920	SB2	213.32021459172	+71.43040422258	   1.24030987295964801	 7.6795030e-06	 5.089261126246303e-02	 4.613841e-02	 3.99028592730150e-02	 9.261976e-03	 -32.226977979172637845	 0.341323350	 51.808183055308909	 0.848960800	 52.495919508981252	 0.946273500	345.21920625962712847	 13.37712500	17	17	17	17	255	 706.0418000	21.7700210000	 0.356371580	  61.0254140	 8388608	 1.000	213.32021459172	+71.43040422258
4338096422163308546	1703921763795470592	SB2	239.65968565822	+75.75016510650	   1.12159772353219389	 4.5819907e-06	-2.796808190944526e-01	 6.735535e-03	 3.13123702854711e-01	 1.057404e-02	  -6.029928253122237791	 0.389113340	 47.524556773672344	 0.939804730	 48.737288523435190	 0.789944000	308.99010334501468833	  2.76255850	25	25	25	25	255	 652.2643400	20.7319810000	 0.590112500	  50.5685460	25165824	 0.996	239.65968565822	+75.75016510650
4338096422163308546	1704353871864731904	SB2	241.17255279564	+76.44711039292	  10.36411327125994575	 8.2883910e-04	-1.773202736426123e-01	 3.253938e-02	 3.55461927479390e-01	 8.348893e-03	 -32.447965854631497962	 0.263402880	 49.103501003327189	 0.624206840	 53.906351110208625	 0.463570560	 15.03872548463003334	  1.39527310	21	21	21	21	255	2368.2908000	38.3101900000	 0.682318150	  78.6654360	 8388608	 0.992	241.17255279564	+76.44711039292
4338096422163308546	5425573426148178688	SB2	144.92085150571	-41.65753854204	   1.75254324715234455	 1.1491461e-05	-7.350619102758813e-01	 3.418045e-03	 3.21030006104521e-01	 4.905044e-03	  26.493758175344765959	 0.149200590	 90.974032783464196	 0.633383750	 90.892111535451633	 0.629050730	120.92784441941846296	  0.63894630	15	15	15	15	255	3270.7488000	42.0873070000	 0.452575950	 143.6317700	 8388608	 0.993	144.92085150571	-41.65753854204
4338096422163308546	5425730243995472640	SB2	142.08902637753	-43.08215575261	  46.07908630590545584	 2.2103095e-02	-3.295381295555821e-01	 2.875962e-01	 3.71965265720921e-01	 4.078331e-02	  19.589339309135390010	 0.868210000	 52.492108916801385	 1.731613200	 53.640982184180949	 1.755944600	268.14807960109646956	  3.47310520	17	17	17	17	255	 126.8093400	 7.9905860000	 0.701088100	  30.3139920	 8388608	 0.991	142.08902637753	-43.08215575261
4338096422163308546	4050736871284239488	SB2	272.21713828718	-28.75551415026	   7.88223708177929794	 1.1880322e-04	-1.053637396956560e-01	 5.629090e-02	 4.68777728372377e-02	 1.751866e-03	  -9.822596580393476273	 0.084602244	 66.069816546843683	 0.152568560	 67.698436804589079	 0.153566420	 65.42724836825519219	  2.59226700	12	12	12	12	255	  21.9643340	 1.7765675000	 0.408350770	 433.0500200	 8388608	 1.000	272.21713828718	-28.75551415026
4338096422163308546	 186400347994204544	SB2	 76.39697564574	+36.55673739025	   7.42896528462746719	 8.5550480e-04	 6.316444619675491e-01	 3.799623e-01	 6.94530742725580e-02	 1.716739e-02	 -13.094413184606203515	 0.918792100	 71.860119788519086	 2.082692000	 68.176661911288406	 1.751718400	299.63337828106932648	 17.94455700	22	22	22	22	255	  34.7834130	 0.4216331500	 0.415591960	  34.5034800	 8388608	 1.000	 76.39697564574	+36.55673739025
4338096422163308546	6724019967637380480	SB2	271.59327857665	-44.02476118712	   6.31389959733976269	 4.5772773e-04	 3.024705042447560e+00	 2.736899e-01	 5.34788591356763e-02	 2.993738e-02	 -42.104334693486656249	 0.691065850	 58.689302621754400	 1.407656100	 58.756073500615663	 1.448524400	327.91582634417056852	 16.07937000	11	11	11	11	255	  11.8135530	 0.5322854500	 0.364678950	  41.6929300	 8388608	 0.992	271.59327857665	-44.02476118712
4338096422163308546	5658234033654557184	SB2	145.99256239792	-26.89209140977	  29.30902953207408146	 6.8746186e-03	 1.977373717536803e+00	 1.388650e-01	 3.07041575202349e-01	 9.011049e-03	  60.172618834240033436	 0.213416470	 40.264889316354839	 0.415067000	 41.192736151035639	 0.418622970	 77.82168892055562992	  1.75943920	17	17	17	17	255	  35.6382100	 1.8361663000	 0.633598450	  97.0081700	 8388608	 1.000	145.99256239792	-26.89209140977
4338096422163308546	5659743044644117248	SB2	149.64381516705	-24.33603720459	   3.62102419639321838	 3.7625050e-05	 1.391843057253850e+00	 3.696095e-02	 8.76143830128304e-02	 7.074764e-03	  15.358534521368794046	 0.140604840	 40.759478408521545	 0.260872160	 47.044346354014735	 0.375349880	237.60054178620316634	  3.56254430	20	20	20	20	255	1130.7207000	27.3750780000	 0.457561050	 156.2431200	 8388608	 1.000	149.64381516705	-24.33603720459
4338096422163308546	5661783020967248000	SB2	145.74904191847	-24.66884992386	   3.22087299363111512	 1.0083393e-04	-7.975311651946475e-01	 1.963716e-02	 3.37825673331514e-01	 1.081099e-02	   0.917833134253026373	 0.511622250	 66.251203482877102	 1.069748400	 65.555718036862103	 0.910753370	 87.31580266445747895	  2.03715060	17	17	17	17	255	 164.9262700	 9.6239480000	 0.667914200	  61.9315760	 8388608	 0.995	145.74904191847	-24.66884992386
4338096422163308546	5662603492863337984	SB2	142.11365411273	-24.08336686626	  60.46205786621399625	 4.5778010e-02	 1.467780063884221e+00	 1.056470e+00	 1.21956330991077e-01	 1.064165e-02	  61.067670532274206607	 0.212694510	 28.090937376442174	 0.356366870	 27.628922427195363	 0.406953300	 65.03266187993139624	  6.58284950	21	21	21	21	255	  81.5554400	 4.6831307000	 0.519018350	  78.8259000	 8388608	 1.000	142.11365411273	-24.08336686626
4338096422163308546	4295588077744783872	SB2	291.83317451151	 +7.69807074844	   1.79582005125715138	 2.7022910e-05	 7.395857814368736e-01	 7.480131e-03	 5.27232858606549e-01	 1.346960e-02	   5.087816643638652714	 0.668010300	 62.637975389642001	 1.497584700	 71.724044619327898	 1.716645400	 30.59127416136423605	  1.90681100	22	22	22	22	255	 180.8439000	 9.4579935000	 0.691347400	  41.8260000	 8388608	 0.999	291.83317451151	 +7.69807074844
4338096422163308546	6001519091629812864	SB2	233.97186610387	-42.55776877575	   8.34953034076848510	 6.7660200e-04	-3.369934890354502e+00	 8.933173e-01	 1.53306419812090e-02	 1.129920e-02	 -38.571277483171122924	 0.282600370	 40.716382018832753	 0.505403700	 45.011342969962385	 0.508402900	337.74988099131547870	 39.33315000	12	12	12	12	255	  42.2098700	 3.9633067000	 0.241310570	  80.5620960	 8388608	 1.000	233.97186610387	-42.55776877575
4338096422163308546	6001569359928849664	SB2	233.27937169926	-42.39465353028	   1.78560689799326311	 1.0950485e-05	-6.469026042948440e-01	 1.766340e-02	 1.00664043085710e-01	 4.269668e-03	   3.260300864352667638	 0.227837070	 66.808824177637788	 0.394370730	 70.502487622410570	 0.429267200	277.63461976322383862	  3.71022060	22	22	22	22	255	1952.7205000	35.3271100000	 0.454695640	 169.4061400	 8388608	 1.000	233.27937169926	-42.39465353028
4338096422163308546	4336392878343511680	SB2	254.33701874784	 -8.63481247978	 223.22620959649441374	 6.6565385e+00	 6.053521505474316e+01	 6.746860e+00	 8.90838470157352e-01	 8.803846e-03	  -3.192054866570561700	 0.191130580	 19.123230515788585	 0.753656700	 20.089557911274138	 0.779391050	  3.04956179764419755	  3.32103250	36	36	36	36	255	 299.5451000	11.7127440000	 0.195166330	  25.3739280	 8388608	 1.000	254.33701874784	 -8.63481247978
4338096422163308546	1989081032179672320	SB2	345.76895162921	+51.06165437702	   0.63780961320797125	 3.9337656e-06	 1.279751920965493e-01	 2.569549e-02	 7.22082632359427e-02	 2.194501e-02	  -2.855622567406677526	 0.671625550	 50.941494890812720	 1.507126700	 46.472926229593917	 1.433682000	 33.16055382013876596	 14.63630300	15	15	15	15	255	 259.7716000	13.0231220000	 0.455959600	  33.8004070	 8388608	 0.993	345.76895162921	+51.06165437702
4338096422163308546	1989168993111156224	SB2	345.56402337950	+51.64434840388	   1.91373878710483569	 5.0455930e-05	-9.137741784549424e-01	 7.960668e-03	 5.94958823884596e-01	 2.339059e-02	 -13.226409876238665930	 0.870987360	 62.066966175862426	 1.736497800	 52.285895982183746	 1.801357200	  0.60881849051894099	  2.55865430	21	21	21	21	255	 397.9766200	15.9721580000	 0.673381400	  35.7426100	25165824	 0.998	345.56402337950	+51.64434840388
4338096422163308546	1989725964472342400	SB2	342.17560778318	+51.65659049082	   5.25342730276221381	 1.5704693e-04	 2.387615334212787e+00	 1.299583e-01	 7.25289325450004e-02	 9.548215e-03	 -12.324941109420885610	 0.289432670	 45.806537936337463	 0.642896100	 48.535153851475940	 0.677146100	 27.57791830144016387	  9.13827800	17	17	17	17	255	 338.2958400	14.8930540000	 0.306927300	  71.2502900	 8388608	 1.000	342.17560778318	+51.65659049082
4338096422163308546	2089794098261030016	SB2	281.14569385208	+30.94806164604	   3.54785832140463819	 9.0087604e-05	 1.767593394570821e+00	 3.063096e-02	 1.88427372345482e-01	 9.816214e-03	  -9.465755058765326524	 0.535053800	 73.159784197427896	 1.052236400	 87.150292657137484	 1.173115600	 15.13049209853681454	  3.27967480	25	25	25	25	255	 777.1140000	22.7598510000	 0.450479030	  69.5278900	 8388608	 1.000	281.14569385208	+30.94806164604
4338096422163308546	4322470415447668992	SB2	291.09194085724	+16.93764794882	   7.39056916684660337	 1.1584419e-04	 3.212910713758304e+00	 1.606271e-01	 3.50473660550639e-02	 4.285598e-03	  11.908153982270121674	 0.139545130	 52.038483511889652	 0.360535680	 68.972426414521181	 0.381531150	 23.09140613625400462	  7.89484070	15	15	15	15	255	 360.8871200	15.5609200000	 0.292262800	 144.3365800	 8388608	 1.000	291.09194085724	+16.93764794882
4338096422163308546	4322674031257647744	SB2	290.71513224838	+17.02860895888	   3.77898134321416190	 9.6462070e-05	 4.174554817538925e-02	 1.875106e-01	 4.49112444620929e-02	 1.288407e-02	  19.591776303894331335	 0.930683100	 93.929019143438026	 2.016810000	101.415917569542898	 2.026072300	356.05551248561533839	 18.10982000	20	20	20	20	255	 191.2418000	10.1615300000	 0.336541620	  46.5730630	 8388608	 1.000	290.71513224838	+17.02860895888
4338096422163308546	4322888504750904576	SB2	291.01833388346	+18.01839044095	   1.93305985162403737	 1.4803887e-05	-3.280547778995923e-01	 1.757855e-02	 1.28450146957421e-01	 5.277015e-03	 -23.790975907872240924	 0.463541330	145.010828421137688	 0.808288700	104.940253319354710	 0.792685870	 24.24602770483923919	  3.05146480	21	21	21	21	255	 120.5728600	 6.9403524000	 0.512554760	 179.4047400	 8388608	 1.000	291.01833388346	+18.01839044095
4338096422163308546	3005061455916537088	SB2	 91.36272993790	-10.24247657556	   5.39394810688948212	 6.8731450e-05	-1.002670984629503e+00	 1.184823e-01	 1.35381204756256e-02	 1.877511e-03	  36.276360023102100172	 0.052808437	 41.543093127671028	 0.093220405	 46.822674629626171	 0.101262905	285.25673708818874275	  7.83262000	33	33	33	33	255	1436.8816000	31.0141740000	 0.287973600	 445.6437700	 8388608	 1.000	 91.36272993790	-10.24247657556
4338096422163308546	3006152338954001536	SB2	 92.83891763441	 -7.23043213220	   3.30175773187964294	 4.8646798e-05	 1.438429400824657e+00	 1.275351e-02	 5.37815969617262e-01	 1.273036e-02	   8.370943995006024707	 0.631046350	 89.494433476252013	 2.732463100	 87.376350095896996	 2.682828700	 59.22908777983716533	  2.74741080	16	16	16	16	255	 220.2931800	11.7264720000	 0.380294650	  32.7522930	 8388608	 0.993	 92.83891763441	 -7.23043213220
4338096422163308546	2052782677145406976	SB2	291.76197387936	+39.10211030653	  29.44433756121986789	 2.3288660e-03	-1.346547385714010e+01	 9.259654e-02	 4.07146868315990e-01	 6.130729e-03	 -33.158232225837636520	 0.199740950	 39.713313585264110	 0.300474730	 43.265603025823630	 0.680015900	 25.46291493428415365	  1.38860330	20	20	20	20	255	1353.2426000	29.7516700000	 0.515012440	 132.1685600	 8388608	 1.000	291.76197387936	+39.10211030653
4338096422163308546	2053228670848738176	SB2	293.43006410426	+39.72791328588	   6.98794728278287458	 1.0072308e-04	 5.049060332075155e-02	 1.738720e-01	 2.61357384058152e-02	 3.000996e-03	 -29.530904185971696307	 0.111684670	 62.095709951874156	 0.295643800	 53.692006963484225	 0.246127590	  1.81946994859021216	  8.82896800	24	24	24	24	255	 565.7166000	19.2309880000	 0.270178880	 210.0355500	 8388608	 1.000	293.43006410426	+39.72791328588
4338096422163308546	6605413002622194304	SB2	346.92811736568	-30.23345578860	   3.65059125801845852	 4.4804678e-05	 4.659264222948092e-01	 1.410563e-01	 2.28072867751158e-02	 5.916433e-03	  11.850891058654791976	 0.238736110	 99.272374522741572	 0.541850000	 90.599683339334277	 0.492182580	 61.92629656848981057	 13.77800300	14	14	14	14	255	 233.1890000	12.3592110000	 0.212595020	 183.2100700	 8388608	 1.000	346.92811736568	-30.23345578860
4338096422163308546	6607000010217943040	SB2	340.66317412787	-31.46050914745	  15.65674290723801398	 1.8690568e-03	-4.375134816859113e+00	 1.343908e-01	 2.36006237545038e-01	 1.941213e-02	 -14.030992751458898127	 0.293866750	 30.069273769927488	 0.905835570	 30.453391259884683	 0.896346000	 21.36843880044927957	  3.23593300	12	12	12	12	255	  58.6470000	 5.2581480000	 0.508135560	  33.1950700	 8396800	 0.971	340.66317412787	-31.46050914745
4338096422163308546	6607883330371616256	SB2	342.03343784080	-28.95874240259	   2.78073027185202726	 2.7677585e-05	-4.230678080797454e-01	 1.711073e-01	 1.94247776119852e-02	 7.341156e-03	 -12.532738270035972405	 0.425907900	 86.082246792687386	 0.786873040	 84.248389030158592	 0.784513700	  8.90400201084544030	 22.29436500	14	14	14	14	255	  38.7826730	 3.0308368000	 0.314426660	 109.3978900	 8388608	 1.000	342.03343784080	-28.95874240259
4338096422163308546	6609180479214817280	SB2	343.89375829366	-29.07443885997	   9.08443124531682678	 5.7195310e-04	 1.630826470617035e+00	 6.825647e-02	 1.92009398869847e-01	 9.463889e-03	 -29.374912151763115986	 0.212418600	 38.855837478735943	 0.461496060	 38.807929852588437	 0.479215440	 51.03105152561651892	  3.14055680	14	14	14	14	255	 251.2214700	12.8802650000	 0.508239200	  84.1953800	 8388608	 0.993	343.89375829366	-29.07443885997
4338096422163308546	6613156824361749248	SB2	332.88349198756	-31.48120488786	  39.64169101551510721	 1.0228578e-02	-1.569879957815056e+01	 8.017697e-01	 7.99131641766317e-02	 1.050314e-02	  -9.572680522967081274	 0.228974450	 35.793758237658651	 0.523301060	 35.375620312667031	 0.523501600	305.81006580763465763	  7.34248160	23	23	23	23	255	  67.0056150	 3.2195525000	 0.419275220	  68.3999300	 8388608	 1.000	332.88349198756	-31.48120488786
4338096422163308546	6615987036010588928	SB2	329.83925560493	-31.38519111966	  55.36919500808708250	 2.3669882e-02	-1.452210266891917e+01	 1.194734e+00	 9.18405102757500e-02	 1.029322e-02	   8.474760412400705434	 0.262498300	 35.830775668813772	 0.663927600	 33.913346421844572	 0.657176700	357.15110222575947319	  7.70460130	26	26	26	26	255	 523.6024000	18.2772730000	 0.435179000	  53.9678960	 8388608	 1.000	329.83925560493	-31.38519111966
4338096422163308546	6619268872061298176	SB2	330.03010841259	-27.70538048316	   0.57732758517045979	 1.1102649e-06	 2.225688100835438e-01	 1.164053e-03	 4.24858375491262e-01	 5.719526e-03	   9.904795938726632443	 0.171855170	 57.343976078978621	 0.460364070	 52.345155391518631	 0.419379500	 60.51497309059009666	  0.83057874	12	12	12	12	255	 564.6542000	19.3172100000	 0.452620300	 124.5622250	25165824	 0.995	330.03010841259	-27.70538048316
4338096422163308546	4429221449619139072	SB2	233.03198963478	 +6.37426272812	  14.48263858439089447	 2.4729408e-03	-5.989808307868496e+00	 4.848847e-01	 1.54920613566557e-01	 3.492401e-02	  85.467534665011712036	 0.543833700	 27.241841757787991	 1.064737200	 25.270053085450098	 1.218903300	 83.46525912947632264	 14.10901900	18	18	18	18	255	  88.4155900	 5.7542663000	 0.341995900	  25.5855080	 8388608	 0.997	233.03198963478	 +6.37426272812
4338096422163308546	4433416567517096064	SB2	248.76490293572	 +3.51846616775	   3.75837557905805397	 7.8227305e-05	 1.449920195799810e+00	 5.636980e-01	 4.58600637843906e-03	 5.569343e-03	 -28.248333260956957957	 0.276443450	 86.216654669129014	 0.641262770	 90.772084218131681	 0.651296500	 17.34547009653544691	 53.94650000	35	35	35	35	255	  94.9490360	 2.9467328000	 0.197766870	 134.4482400	 8388608	 1.000	248.76490293572	 +3.51846616775
4338096422163308546	4434014014647854848	SB2	250.81298667864	 +3.45826716831	  50.70937204387373498	 1.7320268e-02	 2.263438341291613e+01	 1.795408e-01	 6.05874385156186e-01	 7.859854e-03	 -24.882655836412794770	 0.575180200	 80.114948337741282	 1.888302000	 79.017929225875278	 1.769979600	 82.72710426866674993	  3.13847700	15	15	15	15	255	  60.5275700	 4.5946145000	 0.420712100	  42.4269800	 8388608	 0.999	250.81298667864	 +3.45826716831
4338096422163308546	4434276694847446272	SB2	250.48128235387	 +4.25946067252	   1.93670703735090743	 3.3269007e-05	-5.469855187281039e-01	 1.956537e-02	 1.95586287954543e-01	 1.709124e-02	 -40.709363989490249480	 0.495700720	 53.930480996717463	 0.899630800	 51.219165322824232	 0.952133060	 91.45335658414010993	  4.05619530	25	25	25	25	255	 905.2185700	24.6257700000	 0.551928460	  59.9473460	 8388608	 1.000	250.48128235387	 +4.25946067252
4338096422163308546	1300776273465176320	SB2	247.99902878727	+24.53127571820	   4.65945706417964089	 3.2405860e-04	 2.209474013003046e+00	 2.071655e+00	 6.04968764520929e-03	 1.585420e-02	 -16.675637569179318831	 0.719602400	 71.579641519509892	 1.125260700	 74.305085013781081	 1.267979300	 80.29815227954864554	159.47098000	16	16	16	16	255	  26.6631700	 1.0597308000	 0.224695350	  63.6116030	 8388608	 1.000	247.99902878727	+24.53127571820
4338096422163308546	1305239740917742976	SB2	245.72107911192	+27.10059859367	  45.07532384568430928	 7.2142550e-03	 3.103262674649899e+00	 7.244293e-02	 5.70854699602958e-01	 5.810605e-03	   1.428266014521227589	 0.212964500	 46.656182315660971	 0.766406400	 48.679131595607878	 0.736719550	312.69526945419664798	  0.90377575	26	26	26	26	255	1233.6202000	28.7317680000	 0.615093350	  60.8765560	 8388608	 1.000	245.72107911192	+27.10059859367
